timestamp_ns,wx,wy,wz,ax,ay,az,gx,gy,gz,time_ms_loc
1749119067888963902,0.375,0.1875,-0.5,9.710000038146973,0.6399999856948853,1.1100000143051147,9.729999542236328,0.6299999952316284,1.0199999809265137,44667888
1749119067894187967,0.3125,0.25,-0.5,9.68000030517578,0.6600000262260437,1.1200000047683716,9.729999542236328,0.6299999952316284,1.0199999809265137,44667894
1749119067916944941,0.125,0.3125,-0.5,9.6899995803833,0.6399999856948853,1.159999966621399,9.729999542236328,0.6299999952316284,1.0199999809265137,44667916
1749119067923987137,0.0,0.375,-0.3125,9.739999771118164,0.6499999761581421,1.149999976158142,9.729999542236328,0.6299999952316284,1.0199999809265137,44667923
1749119067943914860,0.0625,0.3125,-0.4375,9.739999771118164,0.6700000166893005,1.149999976158142,9.729999542236328,0.6299999952316284,1.0199999809265137,44667943
1749119067972112008,0.25,0.3125,-0.3125,9.75,0.6800000071525574,1.1399999856948853,9.729999542236328,0.6299999952316284,1.0199999809265137,44667972
1749119067980983153,0.375,0.1875,-0.375,9.710000038146973,0.6800000071525574,1.1399999856948853,9.729999542236328,0.6299999952316284,1.0199999809265137,44667980
1749119068002223065,0.125,0.1875,-0.25,9.65999984741211,0.6600000262260437,1.1200000047683716,9.729999542236328,0.6299999952316284,1.0199999809265137,44668002
1749119068023231723,-0.4375,0.4375,-0.4375,9.68000030517578,0.6700000166893005,1.1399999856948853,9.729999542236328,0.6299999952316284,1.0199999809265137,44668023
1749119068040700931,-0.5,0.5,-0.3125,9.699999809265137,0.6700000166893005,1.159999966621399,9.729999542236328,0.6299999952316284,1.0199999809265137,44668040
1749119068066817074,-0.375,0.4375,-0.3125,9.739999771118164,0.6800000071525574,1.159999966621399,9.729999542236328,0.6299999952316284,1.0199999809265137,44668066
1749119068091119974,-0.5,0.5,-0.5,9.739999771118164,0.6800000071525574,1.1200000047683716,9.729999542236328,0.6299999952316284,1.0199999809265137,44668091
1749119068117702184,-0.25,0.375,-0.25,9.729999542236328,0.6299999952316284,1.1100000143051147,9.729999542236328,0.6299999952316284,1.0199999809265137,44668117
1749119068140959219,-0.5,0.5,-0.25,9.699999809265137,0.6200000047683716,1.159999966621399,9.729999542236328,0.6299999952316284,1.0199999809265137,44668140
1749119068167024747,-0.125,0.4375,-0.125,9.699999809265137,0.6200000047683716,1.149999976158142,9.729999542236328,0.6299999952316284,1.0199999809265137,44668167
1749119068188977537,-0.0625,0.4375,0.0625,9.68000030517578,0.6200000047683716,1.1799999475479126,9.729999542236328,0.6299999952316284,1.0199999809265137,44668188
1749119068203878516,0.0,0.375,0.5625,9.720000267028809,0.6600000262260437,1.1799999475479126,9.729999542236328,0.6299999952316284,1.0199999809265137,44668203
1749119068210247598,0.125,0.3125,0.1875,9.729999542236328,0.6700000166893005,1.190000057220459,9.729999542236328,0.6299999952316284,1.0199999809265137,44668210
