time,vx,vy,vz,ax,ay,az,gx,gy,gz
0.0,0.4375,0.0,0.125,0.023134591830423535,-0.08230372476567545,-0.007722446736813774,9.691214893374418,-0.1681890379825241,1.4662136445876297
0.018159616,0.0,0.1875,0.3125,0.024618242893065745,-0.0845385069466855,0.012952591021764666,9.691299867644247,-0.16820734567781967,1.4663235444711793
0.040286208,-0.3125,0.3125,0.4375,0.025451694194891628,-0.08566844128073614,-0.007490517794767563,9.69129904177207,-0.168298845176827,1.4663522405681735
0.056153856,-0.6875,0.5625,0.5625,0.005557193630862614,-0.12700727261012604,-0.007276819912105042,9.69128108848502,-0.1688240528441823,1.4668225871041656
0.080587008,-0.25,0.6875,0.5625,-0.003318085961105526,-0.12793003856789428,-0.028249461174258084,9.691185465541972,-0.16886832678650301,1.4771134256858631
0.106257664,0.0,0.5,0.6875,-0.023476713861628865,-0.12945873930494445,-0.008653130501512285,9.691057285918804,-0.1694093526874921,1.4778899232144531
0.16330752,0.5625,0.375,0.625,-0.021662214154685625,-0.18024350674053874,0.00011046510965664197,9.690870346470438,-0.16935713741374678,1.4783942423905942
0.170725888,0.875,0.1875,0.5625,-0.002988552255048231,-0.18075718734398052,-0.0005011489131120242,9.69064078364145,-0.17030227922936972,1.4794046086131136
0.186413312,1.25,0.1875,0.625,0.00840897128921553,-0.12063469275601685,-0.011976907587087818,9.690381743366315,-0.17037499120968144,1.4800580243941561
0.186516992,1.625,0.25,0.75,0.015962119212873986,-0.08044057286624327,-0.02309999929786286,9.690075953032792,-0.1713395037105477,1.4812032190462037
0.196330752,1.8125,0.25,1.125,0.007807546218757872,-0.019954999032318795,-0.03494196145009901,9.689778457995141,-0.18113075544668147,1.4819135148760239
0.226172928,1.875,0.3125,1.0625,0.014936990109407133,0.0010421134494713801,-0.036109487001647275,9.68943562874833,-0.182152002623216,1.4830327419884703
0.25041408,1.25,0.4375,1.0625,0.01683897329195051,0.02207675718413666,-0.037698302820557986,9.68914408707006,-0.18203495757568405,1.4836243804757003
0.261525504,1.1875,0.375,0.9375,0.012888572585610507,0.03363031625149392,-0.018493234866806374,9.688812670876647,-0.1830559566805119,1.4845356170313924
0.274438912,0.75,0.4375,0.875,0.004541536752910464,0.054896999023458,-0.0399765440750156,9.688576181756517,-0.192614288958364,1.4849214514173918
0.299221248,0.75,0.375,0.5625,0.00029587251314479833,0.06713205092982015,-0.04066238274799404,9.688307083126968,-0.19333031903073264,1.4855397119038827
0.322016512,0.1875,0.3125,0.4375,-0.007485906250329204,0.06874067992061861,-0.04213675331146565,9.688172121319344,-0.19282553959691295,1.4856077822573448
0.35148672,-0.1875,0.0625,0.375,-0.0016664827933106493,0.0410608527519019,-0.042037737202799956,9.688011128213919,-0.1934767907447531,1.485752778108327
0.363402496,-0.625,0.0,0.3125,0.0003652900739516692,0.0020961132706036455,-0.02264254073135947,9.688013735524631,-0.19276229090391353,1.485399529112558
0.374342656,-0.625,0.0,0.0625,-0.004107420664924569,-0.005859131125182115,-0.04142090075899068,9.687993600753725,-0.19290585997700757,1.4850650384234028
0.395297536,-1.0625,0.0625,0.1875,-0.0017953408849552903,-0.03502822361619258,-0.032047359507907526,9.688152155987082,-0.19197424018290835,1.4843571207943957
0.420394752,-0.875,0.0,0.1875,-0.005207734140469484,-0.0430890319835725,-0.030552216899353415,9.68828642453842,-0.19196767245655216,1.483558917613973
0.434324736,-0.8125,-0.0625,0.125,-0.002439710473769373,-0.042917816671023894,-0.020888622634111755,9.688597014661738,-0.19108988265595628,1.4824920695713777
0.457287424,-0.9375,-0.0625,0.3125,-0.005597563596215013,-0.04188142985151695,-0.017673831615190004,9.688876199427053,-0.19068362644457415,1.481280916609032
0.48531328,-0.75,0.125,0.5,-0.003184101849046778,-0.10275506039869631,-0.007302954873335511,9.689310177260667,-0.18959783166953129,1.4800197622634668
0.500365056,-0.375,0.3125,0.5625,-0.015122769813269562,-0.1225686027217618,-0.003711841546479181,9.689700837913188,-0.18895537812646768,1.4786100225790941
0.513155328,-0.375,0.4375,0.5,-0.021949530632934346,-0.12406669704305905,0.005650326274345579,9.69020686910453,-0.18817627493648556,1.4773310876843093
0.537302784,-0.0625,0.3125,0.4375,-0.022871111629394997,-0.13439512810930487,0.019809723391407963,9.690655580682266,-0.1874976838821062,1.4758732863038495
0.555961088,0.3125,0.1875,0.5625,-0.010587389815136726,-0.13649464697998187,0.01967637682355903,9.691165248257391,-0.18679701115791159,1.474748375983676
0.57528064,0.5,0.125,0.625,0.019161987177390583,-0.13781764509791783,0.024874093090283933,9.691604496787399,-0.19591099700087544,1.4734936476071654
0.601637632,0.5625,0.0,0.5625,0.021837877739947713,-0.14076877543917748,0.04355787977159462,9.692040360040357,-0.19561464500786285,1.4727656061107282
0.616397056,0.5625,0.1875,0.5,-0.02681644953506897,-0.14250959725304688,0.04793809769137694,9.692398810627608,-0.19502909617633735,1.4719225040321
0.635320832,0.5625,0.125,0.4375,-0.025221485652988797,-0.15512173627446416,0.04555957854431869,9.692686918551185,-0.19522663278431351,1.471712378401785
0.660094976,1.125,-0.1875,0.75,-0.004188654807704733,-0.15669430869992593,0.030543026421084554,9.692900765705646,-0.19464254069273784,1.4714199278480695
0.684558336,0.9375,0.0625,0.75,-0.0033852577091073002,-0.13935455601030464,0.027496912377528236,9.692980713806909,-0.1951926326532365,1.4718469089295043
0.695128832,0.6875,0.0,0.625,-0.000758081074223226,-0.14114994562336133,0.04162434073075086,9.693003256567135,-0.19496719687146422,1.4722284575291593
0.715233792,0.25,0.0,0.625,-0.0005028741764265309,-0.13325129812268063,0.03658532589346125,9.692840108934881,-0.1962183348546013,1.4732943944265915
0.742368768,0.0,0.125,0.4375,0.0014088480218171547,-0.1340700127274762,0.04008055221722138,9.692653573568155,-0.1962545841446506,1.4743036497393522
