timestamp_ns,wx,wy,wz,ax,ay,az,gx,gy,gz,time_ms_loc
1749115619118057124,-0.375,0.1875,-1.1875,9.380000114440918,-0.270000010728836,-2.890000104904175,9.369999885559082,-0.2399999946355819,-2.8499999046325684,41219118
1749115619143791422,-0.3125,0.4375,-1.4375,9.359999656677246,-0.2599999904632568,-2.869999885559082,9.369999885559082,-0.2399999946355819,-2.8499999046325684,41219143
1749115619150924884,-0.5625,0.5,-1.6875,9.380000114440918,-0.2300000041723251,-2.8499999046325684,9.369999885559082,-0.2300000041723251,-2.8499999046325684,41219150
1749115619172923380,-0.5,0.5625,-1.625,9.380000114440918,-0.209999993443489,-2.8499999046325684,9.380000114440918,-0.2300000041723251,-2.8499999046325684,41219172
1749115619198213759,-0.4375,0.5,-1.9375,9.369999885559082,-0.1800000071525573,-2.859999895095825,9.380000114440918,-0.2199999988079071,-2.8499999046325684,41219198
1749115619213136251,-0.125,0.4375,-1.875,9.34000015258789,-0.2199999988079071,-2.8499999046325684,9.380000114440918,-0.209999993443489,-2.8499999046325684,41219213
1749115619231893316,-0.3125,0.3125,-1.75,9.369999885559082,-0.2300000041723251,-2.8299999237060547,9.380000114440918,-0.209999993443489,-2.8499999046325684,41219231
1749115619259003101,0.125,0.3125,-1.625,9.390000343322754,-0.2000000029802322,-2.859999895095825,9.380000114440918,-0.2000000029802322,-2.8499999046325684,41219259
1749115619275466357,0.375,0.375,-1.6875,9.390000343322754,-0.209999993443489,-2.819999933242798,9.380000114440918,-0.2000000029802322,-2.8499999046325684,41219275
1749115619293005825,0.5,0.25,-1.8125,9.359999656677246,-0.2300000041723251,-2.8399999141693115,9.380000114440918,-0.1899999976158142,-2.8499999046325684,41219293
1749115619310975625,0.4375,0.375,-1.875,9.359999656677246,-0.2000000029802322,-2.8299999237060547,9.380000114440918,-0.1899999976158142,-2.8499999046325684,41219310
1749115619330926178,0.9375,0.1875,-1.875,9.380000114440918,-0.1400000005960464,-2.8299999237060547,9.380000114440918,-0.1800000071525573,-2.8499999046325684,41219330
1749115619354181950,0.625,0.4375,-1.6875,9.359999656677246,-0.1599999964237213,-2.869999885559082,9.380000114440918,-0.1800000071525573,-2.8499999046325684,41219354
1749115619377936940,0.5625,0.25,-1.3125,9.390000343322754,-0.1400000005960464,-2.8399999141693115,9.380000114440918,-0.1700000017881393,-2.8499999046325684,41219377
1749115619397288862,0.6875,0.1875,-1.0625,9.390000343322754,-0.1800000071525573,-2.819999933242798,9.380000114440918,-0.1700000017881393,-2.8499999046325684,41219397
1749115619411815175,0.75,-0.0625,-0.4375,9.369999885559082,-0.1299999952316284,-2.819999933242798,9.380000114440918,-0.1700000017881393,-2.8499999046325684,41219411
1749115619437209032,0.5625,-0.0625,-0.25,9.399999618530272,-0.1299999952316284,-2.819999933242798,9.380000114440918,-0.1700000017881393,-2.8499999046325684,41219437
1749115619452122278,0.4375,0.0625,0.3125,9.390000343322754,-0.1299999952316284,-2.859999895095825,9.380000114440918,-0.1700000017881393,-2.8499999046325684,41219452
1749115619472265101,0.5,-0.125,0.625,9.390000343322754,-0.1400000005960464,-2.8499999046325684,9.380000114440918,-0.1700000017881393,-2.8499999046325684,41219472
1749115619492140145,0.5625,0.0,0.875,9.399999618530272,-0.1800000071525573,-2.819999933242798,9.380000114440918,-0.1700000017881393,-2.8499999046325684,41219492
