time,vx,vy,vz,ax,ay,az,gx,gy,gz
0.0,1.75,-0.0625,0.5625,0.0009007673056543029,0.033794707321817885,0.09047961105150426,9.700012239901193,0.12011346407987344,-1.4001892654019488
0.020064256,0.1875,-0.625,0.9375,0.0199033343913839,0.03457447358219977,0.06181007401229247,9.700011568187362,0.12020464513070642,-1.4101230369725744
0.033956608,0.3125,-0.3125,1.0,0.04051917875482683,0.033909484226660146,-0.017994339530355504,9.699865789659668,0.12061708738094526,-1.410134042189987
0.049254912,0.625,-0.4375,1.1875,0.020889919362887612,0.02585522488939144,-0.017808685710529636,9.699849035494216,0.12054196339013654,-1.4102138093945888
0.074399488,0.375,-0.25,1.3125,0.031447486190761584,0.04366971199617259,-0.018140839848307586,9.699624713549804,0.1110955799608335,-1.4101917142760123
0.093137664,0.1875,-0.125,1.5,0.020582665977270348,0.017039605382220283,0.0232015508839204,9.699818070645563,0.11061163131520141,-1.4100584900992101
0.114428928,0.0,-0.3125,1.1875,-0.03946974387881194,-0.016365929473341513,0.033340630209633106,9.69959769429439,0.10122735547557844,-1.4100143967299217
0.132174848,-0.1875,-0.5,1.1875,-0.059460612494317604,-0.021914338904792163,0.04411872649415274,9.699825622858741,0.10057395928692257,-1.4100336965838136
0.149553408,-0.5,-0.875,0.875,-0.05857958245656372,-0.026958411771862468,0.032447880181654155,9.699451138018786,0.091405345445127,-1.420122264594881
0.171173888,-0.25,-1.0,0.4375,-0.018731369060442697,-0.02172552448301634,-0.00711996098215669,9.699778668810195,0.0904921332690451,-1.420018213211332
0.196317184,0.5625,-0.75,-0.0625,0.011223278799378164,0.0323523981316757,-0.008159675647110542,9.699466689524098,0.09125850026073873,-1.4299856474578865
0.220425472,0.8125,-0.6875,-0.25,0.010879048198163228,0.03888337704636832,-0.0066468568974524505,9.699923204755661,0.0901277493301229,-1.4299326748573324
0.230199552,0.8125,-0.4375,-0.25,0.011364311925265047,0.05212372651644231,0.011429993051267536,9.699514175383403,0.09107138680481477,-1.4300866304953543
0.249363712,0.625,-0.4375,-0.375,-0.018495771183441208,0.03874699168193936,0.011770724370088227,9.699959689862094,0.08994222931913962,-1.430036486444377
0.2741632,0.75,-0.5,-0.25,-0.028344250274163863,0.02085119067984957,-0.01088621353455591,9.699564568467796,0.09086035810239668,-1.4300481963061829
0.289281536,0.5625,-0.375,-0.1875,-0.028601547815746736,0.018138162861459618,-0.009351699848330508,9.690134937186098,0.08954331701869743,-1.4399331299355422
0.315279872,0.75,-0.25,-0.3125,-0.028482973793263457,0.02065067982750716,-0.011444340399468829,9.68973309852823,0.09046175604323319,-1.4400902728388572
0.32815744,1.3125,-0.375,-0.25,-0.02837688125470072,0.04841124877138693,-8.168496361052758e-06,9.690244529649682,0.08930194326844872,-1.440088821738561
0.373148416,1.125,-0.125,-0.25,-0.008248572765841393,0.05024006369663126,-0.0032585000878524463,9.689807045373362,0.09029680074137145,-1.4401461043450927
0.379282432,1.0,-0.0625,0.3125,0.02162864068268821,0.05722532977137687,-0.011495100577909503,9.690374384596316,0.08913405095082662,-1.439982974865469
0.390374144,0.6875,0.0625,0.5625,0.021548329927940032,0.03944631386361113,-0.04415226776485664,9.689997250151551,0.08997642776889643,-1.4400555449730188
0.419192064,0.8125,0.1875,0.6875,0.011566801575907948,0.027033657619627366,-0.04159269201767684,9.69049380885199,0.08896922301243866,-1.4400610114865644
0.435066112,0.625,0.1875,0.75,0.0016252900919883871,0.020148435991423685,0.025166930977771323,9.69004972459606,0.07987498350674577,-1.4401513912105548
0.450115584,0.6875,0.125,0.8125,-0.018433366023060192,0.006650636954537671,0.027912286747642543,9.69049871341858,0.0790709481982401,-1.450012425419951
0.474508288,-0.0625,-0.0625,0.6875,-0.018586334243548046,-0.00025175538028802524,0.025071224607068336,9.690148260446845,0.07979306201271308,-1.4499710033130577
0.498945792,0.0,-0.125,0.4375,-0.008750853184309432,-0.004295677424640246,-0.011230882083667883,9.690564488508077,0.0791074331415788,-1.4499360721673376
0.525243904,-0.25,0.0,0.3125,0.0012693964426149656,-0.0195371522167553,-0.024592789780805185,9.69018076186324,0.07977363711852418,-1.4499928416044
0.551376128,-0.125,0.1875,0.1875,0.011191021696060748,-0.004168225110720531,-0.011114468571440302,9.690456110052475,0.07937756755127003,-1.449943506266293
0.574427392,0.5625,0.0625,0.125,0.0012209089029556388,0.031096731530982306,0.01575126023043826,9.690125623759243,0.07988987655174867,-1.4498413624558715
0.58912256,0.0625,0.25,0.1875,0.000830434710672223,0.03500049352937238,0.020694756169287672,9.690389307213524,0.07959745378599266,-1.4498059571779094
0.599947776,-0.0625,0.1875,0.4375,0.0008798468796619931,0.011644430378335867,-0.002387941803535864,9.690121451720625,0.07993059577970604,-1.449781695392504
0.614051072,0.0625,0.1875,0.25,0.0005273822686999237,-0.005020869064285701,0.001684243462861008,9.690254632137826,0.0798895493952075,-1.4498358739550024
0.673825536,0.625,0.25,0.125,-0.009025250790645799,-0.00729860869326787,0.007468811817510164,9.689993321345407,0.0801050431539843,-1.4597155539263025
0.69124864,0.625,0.4375,0.0625,-0.01956930819547001,0.014421076917192886,0.022488133023654044,9.690074621988565,0.08016986152265759,-1.4597575677087065
0.700243712,0.625,0.3125,0.125,-0.019166294309703395,0.033157487693991225,0.019495324084814324,9.689924484542324,0.08014654535002423,-1.459671944101866
0.711301888,0.6875,0.25,0.1875,0.009933354026358858,0.0342618659495193,0.014661805958595075,9.6899561761723,0.08034944432856717,-1.4598401500615406
0.72124032,0.0,0.125,0.6875,0.010804587540136606,0.02432627808612364,-0.0001836920449596732,9.689835472331673,0.08022927008021263,-1.459717773515398
0.728963072,0.125,0.4375,0.75,-3.385457253865867e-05,0.003990903592815716,0.003906714794583287,9.689789770678425,0.07054246650205276,-1.4598662933966688
0.750374656,0.3125,0.1875,1.0625,0.0011999230834070108,0.004456269508206302,0.01963172677010834,9.689751672860481,0.07022283340808731,-1.4597380913989506
0.774184448,0.1875,0.4375,1.0,-0.0001998786811501438,0.003416534580876601,0.03519159675355283,9.689704520242653,0.07055776263824963,-1.4600113001452288
0.79634432,-0.125,0.375,1.0625,-0.008824298795152324,0.005328664623878773,0.030661883168137997,9.689739258060168,0.06014161525385934,-1.4599029922249678
0.814000896,-0.0625,0.125,1.0625,-0.010423449769401426,0.0037087440506511273,0.03460200011869091,9.689647981401576,0.06055978590112619,-1.460150070485254
0.829270016,-0.125,0.4375,1.0625,0.0017191096872895602,0.005571524120951778,0.02885161227949687,9.68972485077408,0.06006475762610097,-1.4599757661311403
0.850252544,0.0,0.5,1.1875,-5.623125979001059e-05,0.012900486205398324,0.0034261279843907644,9.689632255283263,0.05046156859242316,-1.4602773176078314
0.86899072,0.0,0.6875,1.1875,-0.007725080550823762,0.025520861508436826,-0.0011794891341773053,9.689777713925503,0.04988814165911415,-1.4601586578067611
0.893127936,0.4375,0.625,1.25,-0.010287623154041466,0.01326418733326671,0.023356458209971544,9.68968716177995,0.04028588448360984,-1.4604611790598612
0.9101184,-0.3125,0.6875,1.3125,0.0024365586299268487,-0.0039103625702339335,0.037577580400876665,9.689854263206616,0.03973948625732113,-1.4602600851657
0.939109888,0.0625,0.5,1.0,-9.073194049382012e-05,-0.0069371971556752504,0.021329211755946473,9.689757731984487,0.04014534892276228,-1.4605043521279923
0.949598976,0.0,0.4375,0.9375,-0.006550166459635888,-0.004536583136871754,0.036157107978593554,9.689948171458171,0.02961619633305139,-1.4603216961806726
0.99521792,0.125,0.4375,0.75,-0.00972773518342006,0.0030220322279639806,0.03080712050719302,9.68987020197575,0.029954132265572506,-1.460575909552058
