Collezione 1,Collezione 2,Collezione 3
5.31825,5.32088,0.599058
9.42753,4.67816,0.134477
0.122307,0.583422,0.586501
0.585912,2.36176,2.363
2.36102,5.28467,5.3021
5.29443,9.37409,0.993374
9.50495,14.8652,0.897396
8.91507,21.631,0.795426
0.63209,1.19141,1.32
2.3451,2.39021,2.37581
5.28504,5.3695,5.36191
7.24403,9.37964,9.37757
3.97941,14.6541,14.65
0.654453,21.1186,21.0959
2.25838,28.7135,1.67193
0.586261,0.423352,0.267399
1.59033,0.636687,0.610741
0.818928,2.49731,2.44818
5.11462,5.40955,5.42053
1.29289,7.18283,9.38569
8.28327,2.30341,14.7573
5.06192,0.327501,21.3583
5.30894,2.38787,0.284478
6.4667,1.50381,1.16514
1.033,0.903423,0.796261
4.76566,1.60126,0.704895
0.704762,2.9368,2.22543
2.37254,13.0434,8.28111
0.909961,3.61924,3.57571
5.63281,22.104,21.1974
0.584951,0.590725,0.604332
2.38512,2.38542,2.36961
5.36289,5.4604,5.58763
4.6551,9.38335,0.0992426
0.84307,3.93677,0.581974
2.57774,0.713163,0.343141
5.48864,2.39339,0.228469
9.70538,3.8169,2.1172
14.7133,0.737317,0.338549
21.8933,3.38854,3.02337
29.4074,0.798014,5.12455
5.03901,0.639269,1.26048
1.20531,1.34184,2.39577
3.20436,0.302465,0.324993
6.15481,1.06016,1.65158
9.79631,0.357266,0.292041
15.2545,0.426734,1.02226
21.1865,0.443752,0.371244
28.8211,0.252175,0.792197
11.5867,0.589832,0.00470275
0.604154,0.592415,0.286582
2.33977,0.629662,0.616466
1.95772,1.41232,2.22857
0.600594,0.58828,0.69514
54.9787,0.634445,0.0648225
0.619938,2.16371,0.312441
272.288,0.586779,0.583915
0.57916,0.103968,0.165033
88.19,0.675938,0.675407
0.883171,2.34196,2.34137
8.32343,5.27411,0.426666
0.800927,3.16251,0.585903
2.34911,0.595081,0.178341
5.74844,2.35837,0.603612
9.73912,1.08311,0.431718
15.0148,0.0340603,0.039529
57.4796,0.605552,0.279703
1.03245,1.37813,0.273866
2.90581,0.593026,0.591642
5.59046,0.184751,0.817539
9.9568,0.603876,0.0249509
14.7276,0.294568,0.244268
7.94429,0.58682,0.588777
2.76628,0.111288,0.689235
0.599269,0.590185,0.575356
1.31754,2.32854,0.0813647
0.34656,3.69518,0.64284
0.234312,0.0627045,0.00199908
0.0891576,0.82635,1.19504
0.602014,0.0181012,0.00257747
0.87357,1.02601,1.53758
0.62779,0.138505,0.0366652
2.01749,0.71708,1.47757
0.639233,0.594636,0.00267732
2.35672,1.1886,0.504434
1.57038,0.587702,0.588377
0.630937,0.123668,0.679149
2.42117,0.387072,0.286801
5.39875,0.583736,0.587784
9.35851,2.35571,0.00202766
1.4533,5.2613,0.587907
0.627519,2.78062,0.0837015
2.35368,0.653422,0.706356
5.29718,2.62856,0.983147
10.223,5.43315,0.731963
2.54156,9.4203,2.46939
15.0216,14.5696,5.26791
0.0802398,3.48303,9.39833
8.03794,0.59052,14.5274
0.595317,2.37436,0.319146
6.5567,5.25166,0.595393
0.0834439,9.42097,2.41983
9.00395,14.6479,5.31963
0.588994,24.3049,9.43897
1.44897,7.23197,14.7134
0.88176,0.997448,1.87614
16.3541,12.3646,1.36401
3.89161,0.359486,0.0749631
15.7711,6.59847,3.23287
5.53866,0.675225,0.651216
7.03233,10.0931,6.45238
1.93439,0.356923,0.21907
5.54127,9.92878,5.87906
1.00336,1.08823,0.984354
1.18321,8.0759,6.78822
0.322716,4.414,4.31792
0.19234,8.62803,6.04222
0.0913522,7.74079,8.49967
0.584694,3.6602,2.93447
0.266726,9.96427,9.37304
0.596388,0.0369555,0.0655123
0.20121,0.341277,0.583007
0.592416,0.636639,0.64583
2.39751,2.3676,2.35571
0.0280369,5.37054,5.31206
0.149485,0.632222,1.58773
0.615242,0.673322,0.709484
2.6817,2.45167,2.41893
5.48894,0.643602,5.26466
9.77741,0.263158,5.25558
14.8835,1.37919,1.00167
0.564614,2.66821,2.02755
1.18384,0.240107,0.681937
2.70679,1.4915,2.85694
5.46429,0.239949,0.208181
9.69077,1.59976,1.29765
15.0633,0.577887,0.572755
21.1064,0.11755,0.0100311
28.6764,0.598231,0.608774
8.32883,2.33339,2.33364
0.62781,0.935925,0.969147
2.38219,0.604383,0.602668
5.34279,0.0826601,0.195961
0.712814,0.0537615,0.0226656
0.615735,0.612299,0.633985
2.34281,0.624955,1.74762
67.2092,0.655591,0.630623
0.161738,0.592872,0.776512
112.724,0.620279,0.601985
0.700494,2.36116,2.35208
38.95,5.2897,5.31443
0.765894,9.29618,0.0447549
0.629671,10.115,1.0962
0.767935,0.594774,0.607274
2.49517,2.35986,2.3633
5.43902,0.394746,2.47085
9.42241,2.38076,2.63524
0.756457,0.643791,0.664483
9.82891,0.78798,2.40862
0.826645,0.691134,1.02605
2.56662,1.19541,1.22481
5.5641,0.664862,0.68309
20.0626,12.0946,15.8832
6.05319,0.673384,1.13457
0.261505,0.0710643,0.0952011
1.87726,0.580622,0.269361
2.55632,1.68799,3.91939
0.201044,0.58816,0.00235125
0.586146,0.157595,0.0347987
0.31118,0.00560463,0.584674
0.589503,0.595522,0.429085
2.34697,2.37495,0.608371
2.04897,5.86127,3.78157
