Collezione 1,Collezione 2,Collezione 3
9.37481,5.32265,5.27137
0.193924,9.53361,9.55819
1.25085,14.6435,14.6443
2.34123,21.1423,21.1684
5.37486,28.8029,28.8431
0.139168,37.3294,3.51297
6.76164,2.29268,0.651029
0.720082,0.443328,1.05292
2.70285,0.651333,0.622784
0.588598,2.48742,2.45948
2.40235,5.24213,5.20601
0.296278,9.54667,9.56273
16.2966,14.957,14.9847
0.886891,20.6547,20.903
13.292,5.02859,10.9665
3.74495,0.0657015,0.648584
17.4978,9.6502,13.2264
4.77656,0.477904,0.466135
7.5686,5.17567,7.29638
5.19327,0.902679,0.934772
0.622255,2.65982,2.65037
0.799886,1.89767,1.94043
0.0386307,2.1541,3.56062
0.0195302,2.64299,2.77606
0.588502,0.243417,0.417839
0.177773,0.292591,0.41353
0.588639,0.104115,0.349485
0.0897888,0.0134096,0.0129847
0.585789,0.0495084,0.123287
2.56066,0.656493,0.645569
5.32891,1.40578,1.83281
0.505054,0.404402,0.263659
0.791868,0.460828,0.792372
2.89205,0.488934,0.614184
5.58452,0.942299,1.59862
10.0901,3.18223,3.22669
15.1568,1.29473,1.48347
21.7127,1.51699,1.66381
29.4288,0.17176,0.414644
37.7115,1.6275,2.09982
9.91004,0.178529,0.157359
0.590803,1.08764,1.04158
2.35355,0.608981,0.598591
5.30673,2.3727,0.0166188
0.676538,1.77898,0.601982
0.594275,0.0987733,0.949473
2.3459,0.595277,0.598625
0.733828,0.22726,0.373003
0.681576,0.69776,0.681098
2.5263,1.89019,1.30995
134.412,0.583444,0.584959
0.779793,2.36145,2.34102
1.57295,5.22086,5.20453
0.684613,0.292063,0.514629
110.244,0.603699,0.603482
0.702679,2.38545,2.37596
0.946883,5.29225,5.28314
0.725499,9.35798,9.3668
2.41429,14.5816,0.274395
5.33466,9.16845,0.581293
9.47942,0.602943,2.37045
14.6967,2.35987,0.724191
13.4573,6.22347,1.51974
0.68106,0.587131,0.587652
6.58022,1.87577,1.89063
0.681114,0.662449,0.656062
0.740939,8.66195,8.08638
1.29902,0.542036,0.521282
2.40637,1.27249,1.17131
1.86421,0.784395,0.759818
1.51566,5.20087,4.50932
1.54755,1.35514,1.20122
0.380318,1.6728,1.85046
0.253758,0.707909,0.663104
0.617086,0.0443974,0.0451442
1.13677,0.198967,0.126993
0.287527,1.28177,1.54731
0.215131,0.33687,0.365233
0.59946,0.614829,0.614343
2.38457,0.102855,0.296163
5.32265,0.597103,0.600956
1.0348,0.0775125,0.185403
0.625076,0.591422,0.592098
2.41913,2.32242,0.0272804
5.47325,5.55771,0.845678
9.37136,8.16355,0.61771
14.6348,0.962272,0.925994
2.70288,2.70381,2.708
1.24054,5.71568,5.69695
2.32828,9.45382,9.46284
21.9306,14.872,14.9377
1.36257,21.2029,21.2288
7.84709,28.8293,0.0818485
0.713646,0.0207434,0.214555
7.6798,0.651033,0.597437
0.607785,0.751313,0.559871
2.61335,0.650651,0.688931
5.30085,2.58956,2.59979
31.5578,5.55295,5.56514
1.17871,0.540275,9.35171
31.0955,17.8902,14.5843
7.67777,1.37884,17.5009
22.5217,8.19995,1.94635
7.6782,0.790155,0.805186
17.6119,18.9072,10.3244
7.91776,0.947209,1.03277
1.25071,9.02984,8.20815
2.65773,9.43121,10.2393
0.0276189,5.74633,3.40619
0.712684,5.69497,5.31926
2.42362,0.0483186,0.582323
5.3459,0.595498,0.435911
2.54801,1.77567,0.125826
0.777273,0.0154237,0.0131241
2.46048,0.0122563,0.589123
5.45153,0.116043,0.639119
9.38392,0.077396,0.036177
4.9244,0.658339,0.0723474
0.811933,0.871702,0.00770864
2.90198,0.240581,0.84417
5.87282,1.69533,4.00658
9.75243,2.52939,3.2197
14.8636,1.4312,1.42104
21.4184,2.07301,1.71699
29.0309,0.0355293,0.630488
0.661619,0.408828,1.96095
0.806822,0.22964,0.157297
2.38329,0.354166,0.155093
5.29092,0.585375,0.59127
9.38439,0.368028,0.567929
0.477902,0.594258,0.585853
0.607093,1.12326,0.600786
2.42485,0.0765681,0.143962
5.26565,0.444093,0.608301
1.39815,0.649177,0.617262
0.602345,0.547475,0.188774
6.29345,0.603741,0.619408
0.716877,0.208482,0.59046
144.759,0.631535,0.638636
0.743676,2.34374,2.3311
15.4901,5.24313,0.0630413
0.751331,2.42301,0.591546
25.5756,0.638574,0.087772
0.752604,2.32739,0.584179
2.38333,9.47123,2.81692
5.46901,0.611355,0.619553
9.46609,1.02373,1.33216
1.15258,0.735128,0.718134
47.647,6.31802,7.0175
0.845691,1.10184,0.720587
0.280395,1.23852,2.01303
3.40031,0.317809,0.536244
2.06195,0.0850422,0.123088
4.74278,0.262418,0.149506
2.3767,0.562537,1.18283
1.5685,0.677672,0.653916
0.228145,0.442962,0.916719
2.14834,0.973935,0.567677
0.596754,0.0334253,0.191257
1.21426,0.0597311,0.157008
0.58869,0.0256325,0.0384472
0.49299,0.173495,0.0254503
0.583663,0.592863,0.61993
2.40658,0.0795239,0.832599
5.24163,0.584566,0.572298
1.22025,2.36084,2.34981
0.732736,5.22478,0.0153702
2.45515,4.96549,0.15755
5.74085,0.630397,0.626269
9.34071,2.52651,2.56638
14.6961,5.34471,5.39114
2.82173,9.42856,9.40741
0.619109,14.6145,0.188733
2.37039,12.7706,0.522957
5.60666,0.808372,0.906074
9.37651,2.4836,2.45268
8.29658,5.51607,5.44048
0.193696,9.33288,9.33459
1.93772,14.6198,14.6404
0.648982,21.0683,21.0843
2.57959,28.577,28.5876
5.22248,0.3133,23.2536
15.6967,0.756154,0.690808
0.832399,2.43879,2.47228
5.20555,5.4118,5.49011
1.58682,2.64285,9.42207
17.9987,5.77554,0.62202
5.42453,0.654492,0.673602
9.88814,5.63485,6.73725
10.4136,0.28632,0.504618
1.64624,4.08686,4.02385
1.08097,2.67032,2.15446
0.41821,2.10006,3.58934
1.6075,2.80922,3.78253
0.606406,0.357174,0.576499
2.32232,2.94326,2.66065
0.00536944,0.583977,0.582092
0.0906513,0.098635,0.687372
0.606895,0.0130285,0.0323361
0.426869,0.636774,0.622059
0.679405,0.862294,1.05065
2.75584,0.204449,0.137841
5.49464,0.206652,0.297024
9.75764,0.566337,0.436955
14.7378,1.47471,1.93188
21.9408,3.80723,3.75163
29.2854,0.562349,0.594433
6.02022,2.07336,2.02829
1.36055,0.653699,0.0714895
2.68858,2.8588,0.73852
5.68412,0.720536,0.665572
9.37322,1.56098,1.664
14.707,0.663242,0.640682
20.939,2.14369,1.98056
28.4945,0.581042,0.587575
24.7315,0.498242,0.896376
0.584521,0.582765,0.583017
2.3439,2.3266,2.32991
0.798524,0.462587,0.51185
0.6314,0.229132,0.422992
18.153,0.588187,0.583002
0.73456,0.049431,2.35019
146.506,0.603159,5.23565
0.73444,2.3505,2.65414
55.1244,5.26243,0.613594
0.739134,0.00984241,2.32133
7.36236,0.589556,5.2259
0.773914,2.32536,1.14913
2.45382,5.28682,0.605261
5.47843,0.00251881,2.33493
9.47884,0.581774,5.24237
14.8279,2.35043,5.36791
1.25015,1.71639,0.607177
0.764643,0.0669297,1.47417
2.62768,0.193436,0.135515
5.78562,0.00611999,0.581035
9.15835,4.33742,8.35117
1.85911,0.593923,0.585897
2.43748,3.7139,4.51208
0.570659,0.636667,0.632998
0.2224,2.77155,2.78608
0.590001,0.256851,0.364473
3.9211,3.72218,4.30014
0.450458,0.467899,0.221064
0.584135,0.11617,0.4256
0.158266,0.0542259,0.150887
0.0267428,0.464601,0.781414
0.582517,0.108542,0.0188934
0.0662886,0.582464,0.217433
0.0588785,0.52345,0.067113
0.582726,0.584552,0.58368
2.34718,0.490388,0.452243
5.23389,0.625061,0.657338
2.10089,0.115291,1.74232
0.602597,1.03171,1.0525
2.41123,2.5384,3.95415
5.29088,0.745649,0.819442
9.39224,2.58207,2.54407
14.7235,5.40446,5.33008
0.0217803,9.38996,9.40423
6.11845,14.6643,14.7404
1.58018,20.8764,20.8473
12.7592,28.4165,28.3799
0.605277,0.409025,22.8998
10.7058,0.582645,0.585168
0.593721,2.35733,2.3465
7.21603,5.32514,5.34176
0.590894,9.61658,9.59783
8.71178,2.00958,14.9189
0.846122,4.21346,1.79209
19.3823,15.2143,4.8544
3.21133,0.983042,1.03052
17.2244,13.0809,7.93915
2.58214,0.461833,0.372957
13.011,14.8012,10.9046
2.24602,2.15995,2.10761
7.94549,14.097,10.5741
2.33314,6.29184,6.70114
2.57554,8.18199,6.08251
1.35006,6.78321,6.40451
0.0910563,1.30749,0.742765
0.0345486,0.858589,1.12683
0.587798,0.0387256,0.584315
0.526474,0.574005,0.371903
0.625612,0.742642,0.619437
2.56786,0.603699,0.0702767
5.33387,0.226345,0.58109
1.17949,0.644317,0.614407
0.699002,2.03394,0.153635
2.79083,0.152547,0.149642
5.708,0.788348,0.423534
9.85058,1.42103,1.55828
15.0583,0.356783,0.105672
21.7316,0.77373,0.771261
1.65905,0.125741,0.608579
1.01273,0.293887,1.30471
2.82145,0.598453,0.598015
5.45416,1.14524,0.523594
9.53988,0.591172,0.587673
14.7095,0.920217,0.197909
21.0951,0.599408,0.599236
11.3499,0.0320262,2.36277
0.729419,0.597718,1.322
2.34895,1.11197,0.0960698
5.28266,0.596267,0.597203
0.0660679,0.951841,0.778917
0.641821,0.679781,0.670362
2.39016,2.16565,1.79836
29.9847,0.584466,0.582034
0.762411,2.42111,2.4115
21.9981,5.31534,5.30339
0.680947,0.319898,0.633914
101.596,0.618442,0.615061
0.756505,2.35743,2.36466
0.278856,5.28637,5.30053
0.701895,1.16672,2.47225
2.36507,0.649962,0.0580114
5.53369,2.39975,0.64987
9.54964,10.3987,2.75773
2.69189,0.372494,0.377927
6.337,2.89558,2.30979
0.808878,0.520881,0.789409
11.2991,2.18032,1.68852
3.91716,0.0790555,0.0304307
4.18472,1.13631,1.15016
1.50936,0.0363421,0.115255
3.94424,1.24845,1.44377
2.72802,0.62679,0.645011
2.03847,4.85832,5.54066
0.711736,0.0528464,0.0989876
0.511062,1.68958,2.36026
0.594359,0.183071,0.150059
2.96743,2.08928,3.0991
1.55915,0.706194,0.805315
0.589134,0.0122787,0.209797
2.41708,0.0856011,0.0422144
0.637523,0.121369,0.643533
0.656812,0.0198033,0.0864982
2.40578,0.586491,0.594249
5.28822,2.33211,2.32718
9.32504,5.27244,0.379565
3.00711,3.40991,0.569708
1.4339,0.649385,0.19904
2.35866,2.35831,0.0307883
5.29178,5.25852,0.591222
9.31422,5.8404,2.32723
3.16627,1.08733,5.39707
4.00637,5.35543,8.93874
0.962984,0.668852,0.621854
2.33474,2.61336,2.57548
5.34656,5.47322,5.40845
9.35012,9.33114,9.3105
14.529,14.6527,14.6475
19.1799,20.9025,20.8806
0.726823,28.4534,2.00029
2.52716,14.244,0.0527815
4.10803,0.741254,0.712634
0.582794,2.54433,2.46694
0.145959,5.34579,5.27887
0.690973,9.39801,9.37312
5.05778,14.8032,14.7489
0.374115,20.9082,2.9624
20.1114,28.4751,0.586834
4.89001,46.9987,2.37311
8.34564,0.629064,5.43771
9.10418,2.49185,2.71378
5.21686,6.76619,0.585786
1.69919,0.246052,2.58833
0.139541,3.64612,5.46241
0.291481,2.82281,8.01716
0.615154,1.78155,2.28588
2.34654,2.59628,3.02275
1.69266,0.785141,0.962323
0.0256108,3.04385,2.62166
0.0583596,0.144611,0.0921809
0.604254,0.310949,0.176761
0.420061,0.601264,0.590992
2.02635,0.533672,0.301716
0.594532,0.594579,0.594622
2.53031,2.38418,2.36731
5.27881,1.20651,1.69712
1.19892,0.772579,0.749397
1.13451,0.509128,0.427557
2.79715,1.32801,1.32792
5.52539,0.576827,0.895961
9.96976,3.24485,3.10356
15.1433,0.791893,0.267272
21.4906,4.23347,3.04042
29.137,0.699779,0.173703
37.4547,2.80322,1.69589
47.4057,0.702886,0.332871
9.80792,2.84889,1.93304
0.715983,0.649895,0.66539
2.35425,0.08378,0.878992
5.26004,0.577442,0.584245
9.33963,0.00271519,0.942329
1.18069,0.582396,0.582958
0.582902,2.32549,2.3293
2.32962,5.23657,0.128847
0.0542475,2.01617,0.148325
0.089732,0.584653,0.584026
0.0899072,2.33381,0.0910264
200.769,5.26374,0.593028
0.617742,0.201548,2.34226
71.819,0.598707,5.24849
0.612107,2.34467,2.86911
44.8375,2.01603,1.12539
0.638988,0.623691,0.618173
4.09015,0.257502,1.00208
0.687087,0.576205,0.572896
2.38061,2.32145,0.102095
5.33047,0.622629,0.584722
9.31786,1.46502,4.30744
14.6393,0.663694,0.641953
65.4298,0.52501,2.14238
0.785593,0.745042,0.757382
2.55663,5.74321,7.84769
5.36903,1.02733,1.55013
9.46718,0.783501,2.07667
14.6271,1.15475,0.716184
2.5679,0.0416638,0.574078
2.03793,0.151462,0.329822
0.376897,0.131661,0.990797
2.08518,0.336,0.123897
0.584133,0.584157,0.0518067
0.0937328,0.334098,0.146347
0.630801,0.623276,0.281391
0.950222,1.49861,0.154031
0.583671,0.65982,0.114411
0.0379645,1.50605,1.15796
0.575711,0.572318,0.566549
2.38322,2.33184,2.31004
5.27396,5.20998,5.18612
9.32597,0.149289,3.0036
14.5082,0.755828,0.718221
10.6066,0.514894,0.758969
0.835544,0.763999,0.737495
2.35576,2.54756,2.54672
25.6806,5.28354,5.29999
0.454518,9.49903,9.47061
30.9003,14.9463,14.9631
3.02379,21.0684,21.0738
6.14024,28.6449,28.6256
2.7887,37.3208,7.64987
9.23865,175.501,0.590419
0.776118,0.57235,0.304218
3.19026,0.472307,0.82371
5.22211,0.801346,2.52094
4.2364,15.0004,5.39367
1.47959,3.61288,9.42177
18.8674,15.2586,30.7832
12.8931,2.96799,4.00128
25.5061,4.76564,2.08536
12.0135,0.593912,0.614497
28.2424,15.825,11.5828
10.3647,0.958162,0.910817
3.1063,7.23012,6.54378
2.96429,7.89322,7.27027
0.325906,8.74215,5.65524
0.711728,7.87331,6.76623
0.18793,0.627319,0.11795
0.628318,0.0444123,0.584546
2.3426,0.689601,0.326219
0.107839,2.40388,0.637212
0.630648,5.76698,0.512761
2.45956,0.456047,0.250803
5.27808,1.21307,1.26031
2.67118,1.15548,1.74348
0.771825,0.624191,0.459397
2.77681,0.279083,0.896396
5.64471,2.96433,5.96129
9.8176,3.0476,3.80672
15.0636,2.17952,1.8991
21.3653,3.03893,2.98006
0.920377,0.220522,0.267966
0.726965,0.653923,0.902872
2.47302,0.0397247,0.0102872
5.30343,0.0909835,0.0564334
9.3454,0.000542742,0.0197977
0.830352,0.052904,0.126813
0.677688,0.0930046,0.057249
2.42523,0.695208,0.561526
5.47227,0.634893,0.652301
9.5695,1.3414,1.76534
3.54275,0.623408,0.619284
0.191207,0.412647,0.221899
0.599465,0.602892,0.598844
2.40737,2.34578,2.33841
114.936,5.27021,5.27692
0.677335,1.02519,1.06608
2.03392,0.609886,0.603
0.725849,2.35236,2.35117
8.64213,5.29506,5.28829
0.75181,0.142938,2.16259
2.49381,0.259727,0.416147
5.42494,0.589125,0.58702
9.40105,4.70233,3.71739
16.9578,0.704593,0.684828
3.09425,5.24136,4.63839
3.64085,0.87837,0.681433
5.6253,2.28714,1.87181
2.62478,0.421221,0.549201
6.89386,2.6869,1.99887
4.11335,0.177623,0.062697
2.15955,0.903345,0.861863
2.32578,0.567249,0.677919
1.75734,0.628383,0.507985
1.65881,0.193946,0.0942565
0.581058,0.576811,0.0247085
0.307722,0.408453,0.580083
0.589702,0.58693,0.135604
2.34434,0.000860952,0.581506
0.806846,0.0258293,0.677393
0.609665,0.00953488,0.0707534
2.33585,0.586119,0.581999
0.0544651,2.35822,2.35956
0.61358,0.43583,1.01922
2.39866,0.600542,0.0215653
5.29361,2.33945,0.586262
0.0850132,0.596242,2.31226
0.638219,0.581375,0.0113436
2.38119,2.32025,0.067016
5.54754,5.36074,0.713543
9.35422,11.6693,1.46164
14.7878,0.63699,0.629819
23.272,2.34284,2.34206
0.644197,5.25762,5.26251
2.46034,9.43443,9.44171
5.63021,14.5934,14.6048
9.37563,4.62926,11.3248
9.1708,0.826017,0.793442
0.556656,2.36777,2.35125
4.35332,5.36435,5.33478
0.683862,9.29005,9.27954
0.298993,14.5198,14.5039
0.744242,20.9001,3.17328
5.84478,28.6789,0.734732
0.592947,32.1949,2.4519
0.635226,0.586633,5.29906
0.659066,2.4863,0.340291
2.29257,5.27283,0.68027
1.00804,9.41322,2.46067
25.6228,14.607,5.30289
6.38622,18.2882,9.46134
6.96972,4.74878,1.06222
3.47346,0.723702,1.02285
7.98255,10.0212,11.9614
1.72777,2.34043,2.79488
1.4198,3.76804,5.08506
2.31911,3.26694,4.29668
0.669017,0.609693,0.781091
2.3382,0.240928,0.117809
0.37485,1.21451,2.05522
0.253577,1.19711,1.75973
0.594139,0.426954,0.556012
2.54554,0.656646,0.63665
5.29801,1.9125,2.36617
2.91732,0.211618,0.742644
1.04027,2.35853,4.69226
2.75337,2.10698,1.86965
5.3599,0.813727,0.609431
10.3342,1.13674,0.670639
15.5039,0.609297,0.356078
21.8828,1.01022,0.747917
29.4913,0.4017,0.235636
37.906,1.1387,0.79938
5.74578,0.483904,0.138849
0.668968,0.886527,0.630662
2.6416,0.200847,0.0923908
5.36256,1.32423,0.993203
9.47448,0.587606,0.58725
2.45367,0.382187,0.351201
0.583708,0.589057,0.58655
0.476747,0.432611,0.182791
0.0374803,0.586373,0.579638
0.61887,0.869116,1.02681
8.43323,0.623121,0.621228
0.77307,0.318307,0.366747
168.092,0.606495,0.596317
0.741904,2.36903,2.34984
48.0781,5.29618,5.26517
0.834961,0.44348,2.66847
3.73396,0.584318,0.584006
0.939127,2.39363,2.40005
2.57583,5.34733,5.36024
5.54372,2.72456,5.25508
9.58948,0.57395,0.570055
14.8581,2.31646,2.30731
6.38842,5.2119,5.20311
0.75663,2.22086,4.37209
2.58716,0.590526,0.588869
0.595467,0.0127965,0.00957692
3.25213,0.892343,0.578359
1.89079,0.05784,0.0327073
1.22578,0.373758,0.158315
1.02832,0.608541,0.602114
3.39233,6.58672,6.16499
0.970389,0.228467,0.313605
0.414588,0.753974,0.783443
0.050612,0.619797,0.625113
0.578806,1.52365,1.53362
0.297607,0.198206,0.284528
1.40759,3.08047,3.92852
0.290027,0.294645,0.157026
0.596944,0.0187524,0.136483
2.36931,0.00208428,0.021113
1.12418,0.322945,0.742475
0.659968,0.0673217,0.00843371
2.37819,0.58304,0.000378209
5.32476,0.101426,0.00373577
0.658769,0.619617,0.614158
0.672112,0.743355,0.920735
2.67785,0.595105,0.599294
5.23375,2.43012,2.41018
9.35535,5.26328,5.26502
5.34118,2.21203,4.90396
0.760482,0.865578,0.849603
2.38682,2.57552,2.56727
5.49277,5.81051,5.79915
4.22953,9.39262,9.41599
6.58593,14.6679,14.6882
0.661984,21.1094,0.625635
6.40221,0.231418,0.594476
0.629583,0.0573303,2.32392
3.30438,0.637777,5.28001
0.625789,2.56489,5.75151
2.61845,5.47925,0.819004
1.0749,9.39989,2.40675
20.7631,10.3882,5.40269
5.52169,1.004,9.47414
24.4533,12.3381,4.48728
6.30628,0.404121,0.346226
16.6774,13.4733,9.06962
5.45295,1.15859,1.11216
5.59869,17.4022,13.1261
4.03407,11.2697,10.8959
0.101215,7.38093,5.12926
0.885696,7.92387,7.11214
0.878277,1.0744,0.463818
2.45784,0.464127,0.413514
5.40509,0.0779695,0.00705089
9.34869,0.583951,0.585516
2.98988,0.772049,0.413704
0.713306,0.611898,0.611327
2.39491,0.7587,0.65608
0.141052,0.19954,0.205259
0.612954,0.285272,0.187148
2.55015,0.228717,0.329835
5.32033,0.442633,0.37001
9.77202,0.281568,0.30149
15.0923,1.19778,0.826684
1.10826,1.76654,1.53261
0.940353,0.362677,0.367679
2.64329,0.986018,1.08225
5.46966,0.644616,0.634674
9.54334,2.26389,1.70359
14.745,0.580848,0.580326
21.0573,0.00506087,0.0161791
0.215312,0.584593,0.585801
0.629591,2.35144,2.35031
2.36008,0.984128,0.966892
5.27753,0.149585,0.159619
9.47777,0.714012,0.704468
1.37006,2.4607,2.29541
0.584427,0.584943,0.220138
0.367051,2.38,0.0281267
196.188,2.50262,0.0798927
0.740058,0.0901212,0.0665644
67.5836,0.0932572,0.659039
0.739649,0.610807,2.3689
4.27002,0.257901,3.09293
0.696168,0.590539,0.58943
2.3517,0.717284,0.494262
1.35231,0.588852,0.59017
0.697099,1.27855,1.10129
2.55716,0.593469,0.0124754
5.36585,2.23802,0.352485
0.285911,0.623792,0.621336
9.14207,2.62778,2.58387
0.39696,0.472048,0.501395
2.42593,0.88525,0.747594
2.11178,0.0729709,0.089218
1.62499,0.07366,0.0715961
1.98395,0.0317659,0.0179958
0.691994,0.0139884,0.0168853
0.757397,0.613814,0.607716
0.580013,0.65714,0.825717
2.79582,0.144116,0.079102
0.581022,0.0100427,0.0821033
0.120889,0.642105,0.631138
0.582283,1.07287,1.67622
0.157223,0.36412,0.212024
0.596529,0.7029,0.220734
0.147712,3.12098,1.61228
0.594635,0.584999,0.592634
2.46643,2.3579,2.35786
5.37035,5.24109,5.23421
9.40233,1.13793,2.97974
14.712,0.650068,0.632393
4.23966,0.315234,0.540254
0.888057,0.616421,0.604539
2.32412,2.45151,2.44707
5.42755,5.33762,5.35611
9.48985,9.3541,9.34232
14.9097,14.5459,14.5365
0.0402432,20.9871,4.97139
0.875607,0.434987,0.672739
0.535937,0.602604,2.37351
4.96988,2.48323,5.46834
0.392177,5.23875,9.35501
0.266176,9.38401,14.7131
0.704229,14.565,9.54908
4.20825,21.0467,0.629876
0.603828,15.6598,2.44911
0.507081,0.585509,5.27314
0.689926,2.62562,9.62026
13.4565,5.81934,15.1406
0.429049,9.32345,20.9777
18.3831,1.51312,2.37127
3.41916,0.696855,0.868285
10.6262,1.92397,1.7346
7.4834,0.650361,0.660239
8.23451,10.2801,10.6287
3.06509,0.399536,0.372899
0.41012,2.38031,3.17317
1.85174,2.16241,3.13204
0.751715,1.39176,1.69377
2.3837,0.276803,0.250461
0.00559043,0.782315,0.852224
0.63248,1.27986,1.04755
2.3282,0.056971,0.156019
2.14444,0.621205,0.599536
0.718491,0.749051,1.28779
2.55546,0.219757,0.713971
5.28556,0.369195,2.42603
9.77146,0.563366,0.879621
14.7879,2.21665,2.06402
1.77075,3.8287,2.86879
1.26807,0.629261,0.8719
2.92605,1.93326,2.13996
5.76987,0.843158,0.871421
9.70781,1.45004,1.32428
14.9526,0.512382,0.454124
21.128,1.50594,1.64311
28.8421,0.374767,0.375963
37.3414,1.49368,1.35535
27.0402,0.591186,0.594398
0.583116,0.440154,0.479446
2.3196,0.592882,0.583272
1.85316,0.519326,0.364623
0.615022,0.591718,0.590262
2.36425,0.705595,0.820254
28.7846,0.594297,0.594986
0.681715,2.35429,2.35511
139.967,5.24185,5.24683
0.662476,2.88255,2.92832
62.7106,0.713532,0.671767
0.817626,2.35951,2.36769
10.7329,5.37308,5.32906
0.772004,0.660331,1.05777
2.43829,0.57837,0.57093
5.37667,2.32475,2.32609
9.44466,5.21321,0.272826
14.6445,2.27547,0.594082
17.7899,0.126142,0.271894
0.762989,0.60723,0.600175
2.51635,2.49156,2.8512
5.38521,0.647499,0.665265
9.42799,6.49274,5.21283
29.8034,0.445857,0.807483
0.772641,0.76595,0.540935
4.9199,0.111055,0.0631257
3.87382,3.09925,3.7443
1.1012,0.249145,0.416953
0.869741,0.663231,0.546344
0.822839,0.674883,0.675955
0.581842,3.61325,3.9451
0.616975,0.616415,0.693822
0.6068,0.63626,0.0828807
0.645879,2.23436,0.583288
0.60263,0.587611,0.591536
0.195374,0.245587,0.594015
0.644859,0.590483,0.593274
2.45216,2.36462,2.36885
5.33085,5.24708,0.232703
9.43813,4.22961,0.0887437
14.6627,0.766747,0.706789
0.997817,2.61548,0.266723
0.607035,5.39984,0.731517
2.47426,9.49551,2.516
5.65753,14.6418,5.35458
9.36787,1.25219,9.61062
21.006,0.794701,14.8009
1.35987,2.39985,21.12
