Collezione 1,Collezione 2,Collezione 3
0.586982,0.626981,5.25265
2.35601,2.01185,9.4221
5.30738,0.643359,14.821
9.4992,2.41528,21.1611
3.2079,5.33635,1.65081
0.099032,0.896461,0.627624
0.827429,0.718541,2.41026
1.27341,2.43777,5.39647
5.5809,5.46041,5.80847
1.04476,9.53104,0.0516226
0.735395,0.0273525,0.613503
4.70691,0.033407,0.180171
0.188237,0.595306,0.588233
1.21437,2.36135,0.212337
0.813037,5.39837,1.07109
1.3581,9.49679,0.880614
1.05257,1.64747,2.61816
5.65499,0.603961,5.77432
0.584365,2.32734,0.3519
0.0753033,5.28959,0.795259
0.607247,0.106115,2.50803
2.3529,1.09703,5.88411
5.3224,0.584607,0.780118
1.14471,2.33197,0.407502
0.680706,1.31651,0.572679
2.63247,0.639349,2.32947
5.62316,0.651754,5.26633
9.49006,0.809331,9.50939
14.6008,0.361909,14.6071
21.3999,1.06627,21.4815
29.0237,2.01362,28.7152
37.4978,1.61987,37.8132
48.0238,0.601936,47.8317
58.4459,2.35649,58.5781
70.694,5.27428,71.0585
84.4878,4.85663,3.68087
99.1534,0.780307,0.76079
108.713,1.15007,2.39302
1.32208,0.588193,5.27488
2.39487,2.80679,9.67789
0.0857385,5.88592,14.8721
1.12488,9.39775,21.3058
117.828,14.59,29.5342
2.31982,20.9914,37.2115
127.396,1.76945,47.2009
12.4403,0.243959,4.63113
47.1072,20.7687,35.3875
6.65183,1.05487,0.586825
85.0372,24.2782,124.443
1.08812,5.84292,0.627732
9.50685,12.2748,26.3173
1.35047,4.1594,0.164092
28.0759,7.48588,83.5627
1.0211,4.00789,2.27953
0.487417,2.9649,32.7661
1.29997,1.44905,0.503372
3.29161,0.0208045,18.1049
5.63993,0.585518,0.409763
15.9521,0.135233,46.8353
0.962627,0.584028,1.13952
2.6363,0.65822,18.8629
5.71128,2.42428,1.3114
13.7943,0.0486405,30.555
0.647419,0.186433,0.670607
0.0581465,0.785974,17.1706
0.624157,4.94388,0.970061
2.3687,0.637337,10.1036
0.591886,1.32357,0.364829
8.33445,0.747696,21.0292
0.5903,3.9932,1.61126
4.69887,0.739853,6.52031
0.0212048,3.72002,0.595324
4.96985,0.78102,9.39078
0.587545,3.54895,0.676586
4.91921,0.69068,2.41209
0.621117,1.91578,0.0218381
13.5799,0.588303,0.562749
0.747345,0.0257753,0.595877
6.05848,0.586164,3.6765
0.834651,2.3603,0.586246
8.25285,0.136854,1.78205
0.493358,0.423841,0.73104
12.741,0.613993,5.09111
3.03252,2.34818,0.387045
8.56815,5.35443,5.95209
5.97847,3.60496,2.29786
7.00969,0.589356,1.30714
5.56559,2.41247,0.302606
2.66928,5.3343,0.631557
3.35282,9.35314,0.117349
0.283611,14.636,0.371942
0.328787,21.0258,0.942269
0.323208,3.17804,1.12127
3.08454,0.0205085,1.30368
0.648951,0.58023,0.804964
0.225184,0.173457,3.00223
15.4974,0.604621,15.4064
3.81795,0.479984,5.90314
4.83732,0.644846,2.25964
0.700821,2.48687,2.77448
3.07444,0.425434,1.15237
0.946676,0.768855,2.69992
1.04017,0.585256,5.27642
0.60153,0.297139,1.68919
2.58767,0.734573,0.750352
5.31112,3.37863,2.61682
9.37147,0.633003,5.93822
1.45504,0.0101387,9.35416
1.63641,0.591568,14.4998
5.6558,2.32416,21.0722
3.1445,5.26317,28.5337
4.14882,9.35502,37.8726
7.42847,14.6203,49.0878
10.4698,8.04623,0.202529
17.5115,0.644856,8.80459
82.4888,2.3888,1.63259
17.6927,5.23133,3.84693
3.1067,9.41132,0.608517
3.28098,14.5595,0.141589
3.84939,21.2898,0.596167
0.0413516,28.801,1.04879
0.906334,37.3311,0.712672
1.34357,51.5342,2.44968
2.8467,1.98708,2.54272
5.44969,65.9951,2.18526
10.5577,0.69421,0.678102
16.3075,15.7882,1.59874
21.948,1.03938,0.940644
29.31,118.034,6.29706
4.33973,6.94529,5.73823
1.0153,26.9668,3.54643
2.78373,6.35882,4.32433
5.73629,4.36233,1.51943
9.70194,0.69876,3.28533
15.0818,22.6022,0.997515
21.4748,2.48826,1.49196
29.165,3.70004,0.605444
25.1002,4.29447,0.131903
0.586588,1.34698,0.655875
2.34486,3.4036,0.9177
5.25256,0.61669,0.590786
2.80051,2.35483,2.35292
0.607556,5.3469,5.26457
2.34341,1.0706,0.210828
0.00498705,0.586117,0.585369
0.0499546,0.136373,2.41202
0.590039,0.0469506,5.32662
2.42683,0.276524,9.49783
5.26277,0.575003,14.727
0.305944,0.491636,0.0934353
0.120336,4.30545,0.644965
0.782481,5.22748,2.3445
2.05697,0.780278,5.20721
1.76117,5.36061,3.39856
6.18705,1.8252,1.72854
3.47639,3.29839,0.195325
0.746418,0.580694,0.617898
3.02379,0.55708,0.0411747
1.50745,0.685922,0.123455
1.71296,2.25195,0.196598
1.15099,0.163527,0.572756
3.96311,1.54006,2.47119
0.613247,0.611712,5.24157
0.00079348,2.31968,4.31083
0.601498,5.27607,0.861668
0.27917,1.41433,2.07131
0.586953,0.631659,0.646152
2.45966,2.36302,2.34581
5.26138,5.35169,5.31585
9.75721,9.34572,1.33028
15.0152,14.5926,0.582097
21.4927,6.12785,2.57852
28.9867,0.58552,5.34728
37.8983,2.35953,9.71577
48.119,5.23594,14.7014
4.22765,9.35721,21.4959
0.667422,0.372791,28.7867
2.33282,0.232829,37.7674
5.89532,0.60256,48.0407
10.0041,0.765267,58.627
15.4454,3.76146,70.9577
21.2441,0.0470714,8.3945
29.425,0.654415,0.739868
37.3952,2.50342,2.52249
47.9117,0.622693,5.21879
59.3092,0.523564,9.86903
121.259,0.915482,15.676
5.01733,1.01334,21.0448
190.243,0.723878,28.9729
23.7589,0.016136,37.2276
65.5965,0.592778,0.371035
3.20852,0.348396,0.575994
96.5546,0.591026,116.474
0.561615,2.36206,0.693589
27.4286,5.82441,54.8093
1.07335,0.946321,0.799806
6.16163,0.944976,31.344
1.10956,2.73518,3.28525
11.2901,5.90627,47.6074
0.95872,9.4447,0.656457
2.78298,14.7203,11.8605
5.52508,21.2067,0.689624
20.9266,13.868,36.7244
0.97975,0.700875,0.441996
1.56711,22.5196,32.0497
0.979541,0.943578,2.68455
2.6505,23.7236,21.1474
5.59995,8.75021,4.50137
7.50524,2.95551,21.2226
0.705179,0.549403,1.4268
2.52537,2.85987,8.86214
5.29863,0.324239,0.14778
21.7092,0.219632,17.5883
0.585161,0.669964,0.381178
5.97566,0.274968,13.1481
0.581086,3.11811,0.94098
6.44751,0.620903,5.02087
0.123474,0.0521217,0.0341018
13.0665,0.613034,9.4575
0.592469,2.34931,0.152786
52.7402,5.3355,1.71991
0.650502,0.524555,0.0305859
1.07693,0.784118,2.6861
0.773614,3.93673,0.602306
0.334802,0.658685,3.59217
1.01015,1.87338,0.0425088
6.17478,0.869112,1.79318
1.40034,5.4798,0.724853
12.3463,0.896988,7.47546
5.78605,6.19436,0.924798
3.99286,0.920826,1.86257
2.76419,6.3015,0.117881
5.86019,0.690428,1.49249
5.29354,2.06202,0.173464
2.43722,0.673997,1.31752
4.07468,1.26581,0.344302
0.177076,0.588075,1.76734
0.448121,0.0703775,0.76674
0.748131,0.706592,0.411643
3.84556,0.258126,1.63354
0.987252,0.681983,1.32912
4.99898,2.41926,9.88738
8.15477,5.5101,8.09611
0.779358,0.0594401,0.693425
4.7508,0.629529,4.75194
0.60361,2.34581,5.01042
1.53273,5.25101,1.27449
8.72837,9.36865,2.90996
1.53234,14.6426,5.5243
2.32289,20.9193,9.57069
6.18562,27.0817,0.519585
10.0984,0.59417,0.670553
5.05953,2.35852,2.35767
24.7765,5.23707,5.47213
1.54407,9.3165,9.30928
0.696886,2.31421,15.1744
0.627918,0.583772,21.6805
4.56825,2.39952,29.0284
9.93466,0.273517,38.7453
9.94636,0.691873,9.28349
13.5459,0.0708466,14.1258
18.102,0.958095,0.109823
3.6416,1.37173,0.411917
2.83053,1.82042,0.582471
0.167549,0.961762,0.112607
1.77492,4.27306,0.694427
1.79341,0.585214,2.32229
2.43703,2.33892,0.446205
5.37097,5.26431,4.0478
10.1999,9.35291,1.91306
15.7646,14.6466,5.26914
21.6384,13.6047,5.97052
1.13049,0.918636,3.64634
1.26224,3.06112,3.35431
2.83918,5.5011,2.24891
5.72172,9.84303,2.74378
9.71376,15.0016,0.948205
14.8319,21.2193,1.79533
21.2936,1.43031,0.107228
28.6544,13.0371,0.956646
1.2436,35.1391,0.690466
0.590839,0.587882,1.10897
2.32881,9.67379,0.587576
0.249831,0.713589,0.184599
0.581648,83.6799,0.58957
2.33841,1.03619,2.32856
5.25186,30.1037,5.27272
3.06899,15.6126,0.797122
0.596329,25.8992,0.592881
2.37268,0.359166,2.404
5.26727,28.7767,5.27354
2.05158,0.72612,9.45244
0.289314,5.84521,14.944
0.170232,0.428951,2.79384
7.379,21.9756,3.0513
0.325143,9.32149,0.422143
0.629607,1.56497,0.655041
2.41726,4.45608,2.37243
8.67377,0.210386,0.653677
4.29357,0.00179233,0.33689
0.895755,0.261301,0.612265
4.33808,0.592006,2.34803
0.632294,0.012413,5.32001
0.059103,0.0817877,3.8678
0.596891,0.0214053,0.847443
1.73693,0.679736,2.42654
0.618448,0.0416726,5.46498
2.34125,0.319269,9.86263
5.28354,1.21887,4.95298
0.814767,3.54973,3.22063
0.594848,0.590039,0.703833
2.41792,3.3058,2.38215
5.29579,0.6463,5.2764
9.40414,2.66995,1.78194
14.6062,0.016442,0.659062
21.1802,0.185645,2.39108
28.6494,0.000938908,5.29857
3.49749,0.0921559,9.464
0.809067,0.123748,14.8409
2.54543,0.931654,21.6431
5.37235,0.611095,28.82
9.55421,0.945368,38.3287
15.403,0.638642,48.4057
21.0962,0.80498,1.47137
28.6288,0.618104,0.851023
37.5829,2.39901,2.3782
47.5068,5.29083,5.3617
58.5565,0.300024,9.38219
70.924,0.813345,14.6712
84.2979,2.352,21.1477
14.8371,5.28209,28.9089
1.18521,9.35909,37.9233
71.4567,14.5698,48.2738
2.40219,5.63842,58.5217
144.403,0.633192,71.2599
17.7625,2.3556,84.1547
107.819,5.24644,266.973
4.51662,0.413324,0.0433445
78.6891,0.616411,84.9646
0.757304,2.40683,0.579314
30.7599,0.862542,57.2435
1.27852,0.0415657,0.634267
13.4345,0.0278674,58.8492
1.01951,0.647145,0.279428
3.73981,0.478122,45.223
1.31503,0.149525,2.02454
3.44493,0.443205,29.491
0.954931,0.751362,0.16943
2.75259,0.653441,26.2631
5.60012,1.49836,0.556145
5.13371,0.590625,22.0102
0.841973,2.35011,1.33459
0.193078,0.0496038,13.8449
0.779536,0.463105,1.12046
0.465383,1.34999,13.1209
0.630238,2.40856,0.272108
0.536502,1.19086,9.5285
0.585855,2.81223,0.736126
4.39751,6.08833,19.108
0.597964,9.39635,2.5742
10.6993,14.6573,8.90924
0.340888,21.131,0.307764
5.846,28.6157,6.79671
0.199342,21.8551,0.547056
57.6242,17.3276,4.96299
0.605144,0.902443,0.415677
2.34187,19.7143,2.84978
3.05583,4.16911,0.604054
0.0940847,5.33993,3.73708
0.274887,5.03921,0.6302
16.1554,1.52669,5.96579
1.10029,0.149202,1.13369
20.7352,0.0113382,17.6546
3.85935,0.630155,4.68787
19.1136,0.0279522,13.0578
7.15733,0.238443,1.92954
10.4652,0.605741,9.3898
4.18368,2.38305,2.61593
8.26131,0.0337382,3.11557
8.01328,0.261633,0.284416
0.589353,0.659512,1.31711
0.586024,2.38108,0.592763
0.57554,5.23927,1.97679
0.615963,0.847087,0.025067
0.857785,0.589675,0.0320891
1.55109,2.68606,0.176334
0.587818,1.87485,0.589318
2.35102,2.98885,0.0197959
5.29757,0.605088,0.591702
1.74921,7.02488,2.35863
20.0549,0.87083,32.6441
0.692549,5.20672,8.92293
20.4905,0.662181,1.11428
10.6493,1.2615,1.02513
2.29931,0.644916,2.39617
0.594704,1.02091,0.480793
2.72225,0.649327,0.969783
5.40373,1.29569,2.60794
4.51007,0.687152,5.24384
3.2922,0.434948,9.87857
2.33948,0.617607,14.7437
5.787,2.36262,21.8697
0.682794,5.26191,29.7759
4.50807,9.40679,37.8536
9.24189,14.64,48.4938
10.2111,4.86766,60.9516
16.5887,0.714203,11.6423
69.6598,2.33629,4.50943
8.16536,5.25888,2.30378
3.05428,9.35365,0.595113
0.750048,8.38015,1.28486
1.00251,0.577723,0.655671
0.642068,2.33116,0.416909
3.02142,5.23287,0.305041
5.72686,9.28564,4.60517
10.0063,2.06001,1.70338
15.0228,0.594535,5.4218
21.945,2.37769,4.35468
2.25232,0.280614,4.35884
1.19481,0.729024,2.18028
2.69514,0.404541,1.30388
5.7863,0.80148,1.34013
9.77908,0.231618,1.57753
14.7874,0.532962,2.70812
21.1782,0.176458,0.325021
28.576,1.6832,0.6523
1.24886,0.574616,0.583574
0.583813,2.31062,0.213599
2.34082,5.21052,0.599882
5.23607,0.884217,0.0650125
0.246322,0.600846,0.599949
0.595258,2.36264,2.35871
0.00329564,5.28274,5.29313
0.0380896,9.39879,0.9581
0.584905,14.6632,0.583029
2.37548,2.36465,2.40238
5.22481,0.627868,5.21272
1.15014,2.38889,9.28669
0.589094,5.24801,14.492
2.42374,9.67448,6.02288
0.51412,15.2564,0.628924
0.94369,2.88849,2.33303
4.38728,36.7069,0.0647849
2.33001,0.139341,0.586385
14.3855,36.3538,4.37921
2.09146,0.732177,0.645366
0.321322,41.2637,2.42453
4.33621,1.05135,2.28869
5.2478,58.2452,1.22437
1.65476,8.27936,0.0717725
0.89559,30.6737,0.583133
0.671913,3.3497,2.38869
0.588972,13.2282,5.35341
2.38128,0.587952,9.74331
0.346016,10.8426,9.22125
2.49583,0.760806,2.3319
0.621606,9.63786,0.895288
2.42326,3.04359,2.3553
5.27845,2.99937,5.2978
9.4595,5.54161,1.79686
14.5765,0.112211,0.619824
21.2603,0.582251,2.47676
28.7081,0.879027,5.32017
37.6026,0.576998,9.91572
47.5999,0.0318208,14.8764
58.4286,0.654082,21.5985
1.66228,3.25229,28.7728
0.582466,0.477726,37.4729
2.67148,0.106406,47.6541
5.52558,1.03815,58.2386
9.74986,6.38656,70.632
14.6536,7.81125,84.4339
21.6529,2.90713,98.6194
28.8184,4.18782,115.145
37.438,0.674881,131.773
48.324,2.20678,150.115
80.6659,0.576199,79.2391
10.3382,0.546251,33.9471
113.723,0.5909,70.4087
12.5343,0.275965,0.885237
72.1736,0.640039,73.3669
2.27204,1.5935,0.583433
35.9656,0.627849,64.2366
1.11487,1.82101,0.709609
23.9533,0.602182,73.7531
1.17535,2.3167,1.44862
12.4896,5.26477,59.1513
1.10687,4.8278,0.981659
4.77759,0.587054,43.7367
1.13533,2.34865,0.176565
2.97973,5.26803,37.6021
1.15152,9.3586,0.289407
1.2569,14.6484,36.7437
1.08811,2.43729,0.463116
0.576664,0.590788,27.2663
0.859011,2.36443,0.808794
2.63498,5.26529,11.3043
5.34428,3.32418,0.0542546
19.9568,0.603319,18.6486
0.585101,0.997712,0.603644
4.0083,3.38103,13.6064
0.591629,0.863557,0.649188
12.213,4.34059,19.5636
0.058313,0.0559153,0.717749
9.62471,0.575058,10.2275
0.0531125,2.42711,0.917094
7.96804,9.30978,5.23949
0.12384,0.865221,0.802199
112.7,0.173922,1.53897
0.759604,1.69765,0.576701
2.34296,0.711054,1.4195
0.616459,2.50925,0.605207
0.370271,0.586277,3.38413
3.69132,0.195952,0.632203
11.9453,0.595422,7.141
3.83857,2.34248,0.109058
10.7581,5.27328,4.15648
2.81057,1.63313,0.662061
13.2453,0.810793,1.91195
12.5974,2.63401,0.318096
5.27417,5.29046,1.22062
3.07586,10.1148,1.26367
0.891935,15.1278,0.953614
1.59184,21.1875,3.89655
0.0854207,29.1487,2.17087
0.933443,37.363,2.50319
0.582287,0.698656,0.606979
2.31807,0.0689809,0.047009
11.0941,0.60092,11.9932
0.588948,2.48293,0.742701
19.6762,25.9086,11.388
1.73098,0.63235,7.11454
6.21901,9.85652,1.16125
0.906465,4.00198,2.84042
1.35518,2.8969,5.86942
14.7796,1.65059,9.3849
0.95311,1.48537,0.768382
2.42732,0.262836,0.610959
5.28511,0.137217,2.66717
2.89218,1.58004,0.674736
3.31427,0.617765,0.601176
2.25285,0.0425872,3.42838
0.929659,0.699789,6.70668
4.20939,0.483664,9.87512
6.99127,0.720095,15.9424
10.9479,2.37447,21.0932
19.6654,5.2684,29.4731
38.619,1.4492,23.2267
5.67542,0.604337,0.590111
6.4716,0.852464,0.590466
0.644098,0.891037,2.71776
2.53064,7.31862,5.52185
0.0854657,0.922053,8.26926
0.926302,6.82345,3.1446
2.3406,0.867175,3.94579
6.4107,4.2035,2.00121
10.8477,0.737394,2.58217
15.4222,1.53958,2.21463
21.5396,0.603398,4.29711
29.4015,0.155958,3.96511
0.832711,0.606663,1.41661
1.0825,0.134752,2.36287
2.90324,0.724796,1.18471
5.33876,1.00007,2.8813
9.40145,0.646502,0.612007
14.5854,2.36249,0.559132
21.0976,5.2609,0.634019
1.21074,0.110261,0.499665
0.585297,0.585574,0.584197
2.35493,2.3955,2.35033
5.2863,5.3054,5.27686
6.26359,9.34803,0.0106944
0.593665,14.6438,0.58551
2.37166,20.948,2.34321
5.25211,3.40527,5.23332
2.21533,0.114024,9.39121
0.584363,6.21809,14.6386
2.37967,0.601083,18.3046
5.70176,2.37225,0.92372
0.843086,5.24972,2.33695
2.7879,9.29822,5.21806
1.92974,14.5808,1.81077
0.0961532,21.0079,0.650078
0.526433,11.4855,2.39099
3.44058,0.575537,0.628659
2.7843,2.32092,0.414209
0.786078,5.27944,0.605257
4.75889,1.42363,0.0693988
0.74284,0.59118,0.60627
4.23848,0.444973,0.260941
0.624063,0.128417,0.686698
2.44162,1.4078,2.80333
5.75504,0.81113,5.55158
20.9117,2.33311,7.28378
0.589126,0.590324,0.783322
2.34926,2.34554,0.0120532
5.27695,5.27704,0.610237
9.39116,9.33018,2.3141
14.7282,0.031342,5.29599
21.1088,0.338036,9.41206
28.7032,0.749726,14.689
1.16891,2.93133,21.3073
0.609916,5.54843,28.7259
2.5911,9.69619,15.6024
5.67209,15.0982,1.29491
9.39671,38.0301,2.84547
15.002,41.5699,5.83344
21.0363,3.712,9.53069
28.5462,65.3396,14.6603
37.3942,0.0144452,21.1384
48.0993,41.4035,28.6065
58.5483,0.646155,37.8475
70.4861,43.5696,47.4446
84.5797,0.819234,58.9462
254.134,56.9868,72.5153
6.51258,4.2581,83.9349
197.573,26.5771,98.508
8.51398,1.01847,62.2036
140.23,20.7589,140.797
7.04132,0.292916,0.602989
12.9523,14.076,49.3475
1.16438,1.8548,0.739852
38.1456,10.8777,109.227
1.04206,7.67736,1.15012
2.36536,1.49635,37.0481
1.0123,1.64567,3.78524
14.7424,0.27456,60.2345
1.19118,0.583505,0.132196
3.09185,2.34321,15.7189
5.73936,1.71159,0.341107
9.71948,0.0567728,2.73291
0.55654,0.660334,0.573354
1.24727,2.16966,17.3462
1.31611,0.400902,0.30935
4.05136,0.0259832,0.707139
5.25861,0.528805,2.35574
9.56893,3.86946,5.50828
14.6992,5.12481,15.1065
22.0232,0.660148,1.03662
1.14952,2.37333,2.71936
0.943397,0.137155,5.69472
2.36866,1.36812,9.55085
5.27718,0.621935,16.0285
9.37519,2.39399,21.2334
835.17,0.826958,6.78847
0.605345,0.455727,1.89591
2.41621,0.735914,12.9134
1.69209,3.56867,4.56386
77.331,0.604287,48.0328
0.99495,2.33801,0.674592
1.04893,5.34006,18.9154
2.98593,0.621051,0.26654
5.92502,0.822743,9.27726
9.6805,2.33552,1.3115
79.8114,5.37832,29.6613
7.97719,9.45157,1.22315
7.59342,14.7474,4.42738
1.05324,7.67771,0.715774
53.8708,0.590054,29.6562
9.93212,2.40875,0.762786
21.4136,5.28292,9.9872
4.16622,0.330509,0.163059
4.55612,0.637447,1.22311
4.02801,0.0325298,0.586104
8.89176,0.588593,17.9508
0.685998,0.194043,0.627067
0.3103,6.37766,2.96745
0.749038,0.335688,0.17397
2.66292,0.00478074,10.4234
0.725127,0.0199573,0.0403916
2.45486,0.623786,3.81839
5.35252,2.41225,0.309505
0.963772,0.877057,0.0845412
0.811859,0.879931,0.517719
2.49703,2.50709,0.324829
5.52521,5.52683,0.589535
9.50805,0.381516,2.37968
0.460658,1.36759,0.0209057
3.61108,0.624956,16.0984
0.843069,2.38079,0.0724166
2.70454,5.35789,2.75868
5.33012,1.56684,0.607151
9.46458,0.6207,6.69866
0.775843,2.68562,1.40928
1.13545,5.2958,0.973293
10.2746,9.79835,2.64443
1.09488,15.0525,5.37642
0.591626,21.1651,0.392543
2.45275,28.6663,0.765745
5.30985,37.5916,2.59915
2.66998,47.4242,5.34363
0.274666,54.6135,9.73383
1.02931,7.24674,14.678
2.44039,1.13186,21.91
21.6521,26.4286,29.2581
1.16454,12.209,38.5608
34.5441,2.39598,2.00676
4.35791,4.13943,15.7105
59.0062,1.4933,67.3655
12.8777,1.03042,23.8948
5.56995,0.793204,4.22377
0.244413,2.32504,0.62814
0.253384,5.22022,0.882536
2.2378,9.33025,0.583303
1.19782,3.08349,2.67919
2.84524,0.177458,0.827624
5.4698,0.613253,2.45321
9.82594,2.42039,1.0227
14.8977,0.952441,7.74037
2.30229,0.785113,3.34547
1.08101,0.698817,1.50746
2.86823,2.51649,0.421784
5.72261,0.80653,0.72967
9.85477,1.02934,0.169012
14.8757,1.14089,0.532274
21.5571,2.77864,0.354119
29.0492,0.74702,0.578834
3.88976,0.408323,0.914636
0.78146,0.132155,0.590794
2.46054,1.33277,0.349696
5.34662,0.587249,0.58327
9.41682,0.269345,2.34021
14.802,0.649438,1.20619
1.00849,1.36467,0.501563
0.586397,0.631416,0.589571
2.34353,0.621231,2.4158
0.0964883,0.617479,5.26403
0.651681,2.37314,0.639377
2.32752,5.23339,0.574959
0.172566,9.36697,2.63147
0.583264,14.5555,5.42728
0.191421,6.70347,9.32715
0.592222,0.64076,14.9682
2.83495,2.36847,21.0214
5.48555,5.29199,28.5895
13.4538,9.41429,11.8505
0.832382,0.129246,0.624955
5.23169,0.605295,0.161665
8.18036,2.34813,2.52305
3.60802,0.034278,0.693047
0.416315,0.586018,0.579101
0.152473,0.0719915,0.172622
0.855846,0.625922,0.834688
5.90223,2.41239,2.46969
0.170195,0.529092,0.110783
0.107769,0.208933,0.981955
0.956678,0.654249,1.99589
3.65994,0.335175,2.28947
0.771172,0.223121,0.686543
2.37436,0.185846,1.20513
5.26485,0.612051,0.639358
9.53085,2.3418,2.34462
14.5909,5.24713,5.31769
21.578,0.887026,2.16612
28.8202,0.574728,0.61731
0.7013,2.31465,2.35232
1.20256,5.24786,5.24315
2.64569,9.30938,9.43398
5.70759,14.5156,14.4857
9.33533,6.20027,21.2658
14.6272,0.601908,28.6935
20.9442,2.46168,37.476
28.7243,5.29722,47.6057
37.5339,9.95615,58.354
47.2021,15.2349,70.4169
58.4999,7.65399,83.9067
70.5514,53.4437,98.4083
84.0976,3.63835,0.0784149
99.3911,36.2066,0.63487
114.098,0.58073,2.42305
150.527,39.712,5.33399
0.896114,0.741317,10.0989
193.967,45.4352,16.269
1.55731,0.559321,21.1821
39.073,38.8068,29.4434
8.96305,4.36585,37.5522
137.086,22.9171,149.609
1.57395,0.680635,0.591608
58.5413,22.3967,56.9144
1.61999,0.958508,0.669909
13.9898,25.7627,48.0544
1.09137,3.17724,1.74551
26.1121,14.9063,78.5902
1.16751,9.96075,0.227086
4.90036,5.48294,30.8968
0.997573,4.87424,0.152148
3.32347,0.701827,69.1939
1.01264,0.619483,0.922428
3.32766,2.46422,40.6242
0.95521,0.702077,1.72943
2.74212,0.136579,13.8522
5.48331,0.0117286,0.64696
20.2274,0.0793195,30.58
0.681103,0.737783,0.643609
0.139617,0.970937,12.2087
0.602018,0.584313,0.222902
12.2456,1.92714,30.2416
0.583669,3.63507,0.595744
9.66206,0.483608,14.5309
0.582719,2.31783,0.419591
7.5692,0.620911,8.38503
0.0106629,1.37868,0.61691
15.1673,0.622899,15.2891
0.588815,2.35973,0.220717
261.545,0.607887,6.2677
0.809055,0.0942584,0.591384
2.39518,0.629992,10.0672
5.49502,0.863189,0.61108
0.74574,0.58264,7.99456
0.524191,2.30199,0.677855
21.5061,0.029574,8.53715
0.921741,0.32722,0.201954
22.8999,0.581005,12.6069
5.73554,2.36152,1.02584
13.4612,5.32062,4.52392
10.9892,9.37656,1.12017
9.91227,14.6778,2.44123
5.96905,6.78823,0.0775234
2.06198,0.595073,0.585179
0.597395,2.33852,0.757972
1.43862,5.24545,2.13228
0.981566,9.39644,0.267057
0.592514,1.64905,0.758466
0.317552,0.159579,0.897762
0.652717,0.11221,1.0355
2.27643,0.535774,5.20988
0.59736,1.18219,0.611213
2.4226,1.5973,2.61803
18.2159,1.58314,10.1527
0.612746,0.910716,0.444771
1.95597,1.29878,0.174335
3.8444,0.805393,0.682983
7.65214,2.44322,9.56559
0.826135,4.4732,1.21001
3.59373,0.603603,2.61269
