time,vx,vy,vz,ax,ay,az,gx,gy,gz
0.0,-0.1875,0.25,-1.5625,-0.04930937000384647,-0.0050283699337189125,0.004912559865684174,9.800000190734863,-0.1800000071525573,0.0
0.014067712,-0.5,0.375,-1.4375,-0.04930937000384647,0.004971858948117025,0.004912559865684174,9.800000190734863,-0.1800000071525573,0.0
0.040841216,-0.375,0.25,-1.6875,-0.03930934973826736,-0.0050283699337189125,-0.03508743924024604,9.800000190734863,-0.1800000071525573,0.0
0.052787712,0.0625,-0.1875,-1.5,-0.03930934973826736,0.004971858948117025,-0.03508743924024604,9.800000190734863,-0.1800000071525573,0.0
0.072860672,-0.125,-0.5625,-1.6875,-0.08930934675803501,0.004971858948117025,-0.005087438048153148,9.800000190734863,-0.1800000071525573,0.0
0.085796096,0.0,-0.25,-1.8125,-0.09930935212245315,0.004971858948117025,0.054912556885452046,9.800000190734863,-0.1700000017881393,0.0
0.10894976,0.25,0.1875,-1.8125,-0.10930935748687107,-0.045028331786746256,0.09491256344196297,9.800000190734863,-0.1700000017881393,0.0
0.123697152,0.9375,0.0625,-1.6875,-0.12930936821570713,-0.045028331786746256,0.09491256344196297,9.800000190734863,-0.1700000017881393,0.0
0.148968192,1.4375,0.125,-1.8125,-0.13930935867896396,-0.01502859881555485,0.09491255971667278,9.800000190734863,-0.1700000017881393,0.0099999997764825
0.173913856,1.4375,-0.1875,-1.6875,-0.13930935867896396,-0.0050283699337189125,0.09491255971667278,9.800000190734863,-0.1700000017881393,0.0199999995529651
0.208228352,1.5,-0.375,-1.875,-0.13930935867896396,0.004971858948117025,0.11491255554434754,9.800000190734863,-0.1700000017881393,0.0199999995529651
0.234912,2.125,-0.4375,-1.75,-0.09930936702361423,0.004971858948117025,0.1349125513720224,9.800000190734863,-0.1700000017881393,0.0199999995529651
0.256955136,2.375,-0.4375,-1.625,-0.09930936702361423,0.024971363037474277,0.1349125625478933,9.800000190734863,-0.1700000017881393,0.0299999993294477
0.264307968,2.375,-0.375,-1.125,-0.15930935450663894,0.004971858948117025,0.1349125625478933,9.800000190734863,-0.1700000017881393,0.0399999991059303
0.281673216,2.0625,-0.1875,-0.875,-0.15930935450663894,0.004971858948117025,0.1349125625478933,9.800000190734863,-0.1800000071525573,0.0399999991059303
0.297280768,2.3125,-0.125,-0.75,-0.149309364043382,-0.025028827697390787,0.1349125625478933,9.800000190734863,-0.1800000071525573,0.0399999991059303
0.306794496,2.5625,-0.1875,-0.8125,-0.04930937000384647,-0.025028827697390787,0.09491255971667278,9.800000190734863,-0.1800000071525573,0.050000000745058
0.327083264,2.625,-0.3125,-0.6875,-0.03930934973826736,0.004971858948117025,0.06491255852457989,9.800000190734863,-0.1800000071525573,0.050000000745058
0.347820288,1.875,-0.375,-0.5,0.010690632380339321,0.004971858948117025,0.03491256478306759,9.800000190734863,-0.1899999976158142,0.0599999986588954
0.367010048,1.9375,-0.375,-0.5625,0.020690622843596157,0.004971858948117025,0.03491256478306759,9.800000190734863,-0.1899999976158142,0.0599999986588954
0.386799872,2.125,-0.5,-0.6875,0.040690633572432244,-0.025028827697390787,0.02491255941864956,9.800000190734863,-0.1899999976158142,0.0599999986588954
0.411784192,1.6875,-0.5,-0.9375,0.05069065383801147,-0.025028827697390787,0.014912568955392613,9.800000190734863,-0.1800000071525573,0.0599999986588954
0.429005056,1.4375,-0.4375,-1.125,0.05069065383801147,-0.025028827697390787,0.02491255941864956,9.800000190734863,-0.1800000071525573,0.0599999986588954
