timestamp_ns,wx,wy,wz,ax,ay,az,gx,gy,gz,time_ms_loc
1749119614600881372,1.75,-0.0625,0.5625,9.649999618530272,0.2300000041723251,-1.440000057220459,9.699999809265137,0.1199999973177909,-1.399999976158142,45214600
1749119614620945694,0.1875,-0.625,0.9375,9.739999771118164,0.1299999952316284,-1.4800000190734863,9.699999809265137,0.1199999973177909,-1.409999966621399,45214620
1749119614634837924,0.3125,-0.3125,1.0,9.720000267028809,0.1199999973177909,-1.559999942779541,9.699999809265137,0.1199999973177909,-1.409999966621399,45214634
1749119614650136211,0.625,-0.4375,1.1875,9.75,0.1800000071525573,-1.649999976158142,9.699999809265137,0.1199999973177909,-1.409999966621399,45214650
1749119614675281007,0.375,-0.25,1.3125,9.720000267028809,0.1000000014901161,-1.559999942779541,9.699999809265137,0.1099999994039535,-1.409999966621399,45214675
1749119614694019114,0.1875,-0.125,1.5,9.729999542236328,0.1299999952316284,-1.5199999809265137,9.699999809265137,0.1099999994039535,-1.409999966621399,45214694
1749119614715310316,0.0,-0.3125,1.1875,9.65999984741211,0.0599999986588954,-1.4800000190734863,9.699999809265137,0.1000000014901161,-1.409999966621399,45214715
1749119614733056170,-0.1875,-0.5,1.1875,9.640000343322754,0.050000000745058,-1.5099999904632568,9.699999809265137,0.1000000014901161,-1.409999966621399,45214733
1749119614750434851,-0.5,-0.875,0.875,9.619999885559082,0.0399999991059303,-1.5099999904632568,9.699999809265137,0.0900000035762786,-1.4199999570846558,45214750
1749119614772055346,-0.25,-1.0,0.4375,9.68000030517578,0.0199999995529651,-1.5800000429153442,9.699999809265137,0.0900000035762786,-1.4199999570846558,45214772
1749119614797198490,0.5625,-0.75,-0.0625,9.710000038146973,0.1000000014901161,-1.5700000524520874,9.699999809265137,0.0900000035762786,-1.4299999475479126,45214797
1749119614821306907,0.8125,-0.6875,-0.25,9.710000038146973,0.1199999973177909,-1.5700000524520874,9.699999809265137,0.0900000035762786,-1.4299999475479126,45214821
1749119614831081035,0.8125,-0.4375,-0.25,9.710000038146973,0.1000000014901161,-1.5499999523162842,9.699999809265137,0.0900000035762786,-1.4299999475479126,45214831
1749119614850245095,0.625,-0.4375,-0.375,9.670000076293944,0.1299999952316284,-1.5499999523162842,9.699999809265137,0.0900000035762786,-1.4299999475479126,45214850
1749119614875044653,0.75,-0.5,-0.25,9.68000030517578,0.0700000002980232,-1.5700000524520874,9.699999809265137,0.0900000035762786,-1.4299999475479126,45214875
1749119614890162905,0.5625,-0.375,-0.1875,9.65999984741211,0.0900000035762786,-1.590000033378601,9.6899995803833,0.0900000035762786,-1.440000057220459,45214890
1749119614916161326,0.75,-0.25,-0.3125,9.65999984741211,0.0799999982118606,-1.5800000429153442,9.6899995803833,0.0900000035762786,-1.440000057220459,45214916
1749119614929038963,1.3125,-0.375,-0.25,9.65999984741211,0.1099999994039535,-1.5499999523162842,9.6899995803833,0.0900000035762786,-1.440000057220459,45214929
1749119614974029802,1.125,-0.125,-0.25,9.68000030517578,0.1199999973177909,-1.5700000524520874,9.6899995803833,0.0900000035762786,-1.440000057220459,45214974
1749119614980163762,1.0,-0.0625,0.3125,9.710000038146973,0.1400000005960464,-1.5800000429153442,9.6899995803833,0.0900000035762786,-1.440000057220459,45214980
1749119614991255438,0.6875,0.0625,0.5625,9.75,0.1099999994039535,-1.6100000143051147,9.6899995803833,0.0900000035762786,-1.440000057220459,45214991
1749119615020073597,0.8125,0.1875,0.6875,9.699999809265137,0.0900000035762786,-1.6200000047683716,9.6899995803833,0.0900000035762786,-1.440000057220459,45215020
1749119615035947413,0.625,0.1875,0.75,9.6899995803833,0.0599999986588954,-1.5399999618530271,9.6899995803833,0.0799999982118606,-1.440000057220459,45215035
1749119615050997104,0.6875,0.125,0.8125,9.670000076293944,0.0900000035762786,-1.5199999809265137,9.6899995803833,0.0799999982118606,-1.4500000476837158,45215050
