time,vx,vy,vz,ax,ay,az,gx,gy,gz
0.0,0.375,0.1875,-0.5,-0.00474153328384543,-0.009922101335874308,-0.05165040159021608,9.729981656826268,0.8585279437012705,1.0201670242177776
0.005224192,0.3125,0.25,-0.5,-0.02463249797613722,-0.010356190295908677,-0.0418356290408371,9.730035997348338,0.8768038027945512,1.0201327968192038
0.027981056,0.125,0.3125,-0.5,-0.02533383389092598,-0.001153416226686019,-0.012563961278468795,9.73001797611438,0.8949068699306671,1.020286189852278
0.03502336,0.0,0.375,-0.3125,0.02520363396274699,-0.0003020322176242969,-0.012364314544333203,9.730076082863704,0.9126679776000424,1.0201938742652155
0.054950912,0.0625,0.3125,-0.4375,0.024869796735114254,0.01882181847768133,-0.013219831077768246,9.73005238603605,0.9298497170081778,1.0204083649765734
0.083148288,0.25,0.3125,-0.3125,0.02553340255607824,0.0295045657740888,-0.022828039288634396,9.730108831455844,0.9464275315604714,1.0201337333546148
0.0920192,0.375,0.1875,-0.375,-0.005130130254470975,0.02808283860326876,-0.02372886729453343,9.730079095424882,0.9620792267940899,1.0203992521999412
0.113259264,0.125,0.1875,-0.25,-0.03483319424450446,0.01952798711456014,-0.022955756870237754,9.730129258625784,0.9769396550557772,1.0200797567869146
0.134267904,-0.4375,0.4375,-0.4375,-0.035228957992169414,0.018662528034316724,-0.023811242987621228,9.730094436219801,0.990624195376442,1.0204482053896546
0.151737088,-0.5,0.5,-0.3125,-0.014285992792798748,0.02055185293181077,-0.002844499063462556,9.730133464712333,1.0034254420334832,1.0199949010790077
0.177853184,-0.375,0.4375,-0.3125,0.02585715111027307,0.02930062156768602,-0.0035814090325769748,9.730094568995629,1.0149058955384302,1.020344438488927
0.202156032,-0.5,0.5,-0.5,0.02632714540170411,0.031098643902017043,-0.04243024531337892,9.730118853136057,1.0254979983939607,1.019830762118889
0.228738304,-0.25,0.375,-0.25,0.015879686219867795,-0.0199362103020739,-0.04307523389431676,9.730079686096964,1.034731790504349,1.0202910027092797
0.251995392,-0.5,0.5,-0.25,-0.013989518138467593,-0.027803520540548236,-0.012122989294274768,9.730087776499774,1.0431602102301536,1.0197549644244532
0.2780608,-0.125,0.4375,-0.125,-0.013661448312110787,-0.028670633263626615,-0.0025168603739698166,9.73005173286926,1.0502904885410385,1.0201876812718884
